path,iou,tp/fp,Precision,Recall,ip
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 231,0.7303921568627451,TP,0.4703196347031963,0.2523736600306279,0.4703196347031963
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 232,0.7303921568627451,TP,0.47062179121505987,0.25260257195345986,0.47062179121505987
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 233,0.7303921568627451,TP,0.4709236031927024,0.25283134374043464,0.4709236031927024
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 234,0.7303921568627451,TP,0.47122507122507123,0.2530599755201958,0.47122507122507123
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 235,0.7264355362946913,TP,0.4715261958997722,0.25328846742122973,0.4715261958997722
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 236,0.7264355362946913,TP,0.4718269778030734,0.25351681957186545,0.4718269778030734
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 237,0.7264355362946913,TP,0.472127417519909,0.25374503210027516,0.472127417519909
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 238,0.7264355362946913,TP,0.4724275156338829,0.25397310513447435,0.4724275156338829
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 239,0.7225215517241379,TP,0.4727272727272727,0.25420103880232203,0.4727272727272727
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 240,0.7225215517241379,TP,0.4730266893810335,0.2544288332315211,0.4730266893810335
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 241,0.7225215517241379,TP,0.4733257661748014,0.2546564885496183,0.4733257661748014
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 242,0.7225215517241379,TP,0.47362450368689735,0.25488400488400487,0.47362450368689735
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 243,0.7186495176848875,TP,0.47392290249433106,0.2551113823619164,0.47392290249433106
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 244,0.7186495176848875,TP,0.47422096317280454,0.2553386211104332,0.47422096317280454
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 245,0.7186495176848875,TP,0.47451868629671573,0.25556572125648064,0.47451868629671573
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 246,0.7186495176848875,TP,0.4748160724391624,0.2557926829268293,0.4748160724391624
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 247,0.714818763326226,TP,0.4751131221719457,0.2560195062480951,0.4751131221719457
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 248,0.714818763326226,TP,0.47540983606557374,0.2562461913467398,0.47540983606557374
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 249,0.714818763326226,TP,0.47570621468926555,0.25647273834907097,0.47570621468926555
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 250,0.714818763326226,TP,0.47600225861095424,0.2566991473812424,0.47600225861095424
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 251,0.7110286320254506,TP,0.4762979683972912,0.25692541856925416,0.4762979683972912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 252,0.7167609460603092,TP,0.47659334461364916,0.2571515520389531,0.47659334461364916
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 253,0.7167609460603092,TP,0.4768883878241263,0.25737754791603284,0.4768883878241263
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 254,0.8967150979153506,TP,0.4771830985915493,0.25760340632603407,0.4771830985915493
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 255,0.8967150979153506,TP,0.4774774774774775,0.25782912739434477,0.4774774774774775
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 256,0.8967150979153506,TP,0.477771525042206,0.2580547112462006,0.477771525042206
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 257,0.8967150979153506,TP,0.4780652418447694,0.2582801580066849,0.4780652418447694
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 258,0.8967150979153506,TP,0.47835862844294547,0.258505467800729,0.47835862844294547
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 259,0.8967150979153506,TP,0.4786516853932584,0.25873064075311264,0.4786516853932584
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 260,0.8967150979153506,TP,0.4789444132509826,0.2589556769884639,0.4789444132509826
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 261,0.8967150979153506,TP,0.4792368125701459,0.2591805766312595,0.4792368125701459
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 262,0.8967150979153506,TP,0.4795288839035334,0.25940533980582525,0.4795288839035334
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 263,0.8967150979153506,TP,0.4798206278026906,0.2596299666363361,0.4798206278026906
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 264,0.8967150979153506,TP,0.4801120448179272,0.2598544572468163,0.4801120448179272
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 265,0.8967150979153506,TP,0.48040313549832026,0.2600788117611397,0.48040313549832026
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 266,0.8967150979153506,TP,0.48069390039171794,0.2603030303030303,0.48069390039171794
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 267,0.8967150979153506,TP,0.4809843400447427,0.2605271129960618,0.4809843400447427
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 268,0.8967150979153506,TP,0.48127445500279487,0.2607510599636584,0.48127445500279487
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 269,0.8967150979153506,TP,0.48156424581005586,0.26097487132909475,0.48156424581005586
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 270,0.8967150979153506,TP,0.4818537130094919,0.26119854721549635,0.4818537130094919
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 271,0.8967150979153506,TP,0.48214285714285715,0.26142208774583964,0.48214285714285715
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 272,0.8778602350030922,TP,0.48243167875069715,0.2616454930429522,0.48243167875069715
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 273,0.8510191846522782,TP,0.48272017837235226,0.26186876322951314,0.48272017837235226
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 274,0.8149442502912299,TP,0.483008356545961,0.2620918984280532,0.483008356545961
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 275,0.8031160311603116,TP,0.48329621380846327,0.262314898760955,0.48329621380846327
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 276,0.8031160311603116,TP,0.4835837506956038,0.2625377643504532,0.4835837506956038
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 277,0.8031160311603116,TP,0.4838709677419355,0.2627604953186349,0.4838709677419355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 278,0.8031160311603116,TP,0.4841578654808227,0.2629830917874396,0.4841578654808227
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 279,0.8031160311603116,TP,0.48444444444444446,0.26320555387865985,0.48444444444444446
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 280,0.8031160311603116,TP,0.4847307051637979,0.2634278817139409,0.4847307051637979
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 281,0.8031160311603116,TP,0.48501664816870144,0.2636500754147813,0.48501664816870144
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 282,0.8031160311603116,TP,0.4853022739877981,0.26387213510253316,0.4853022739877981
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 283,0.8031160311603116,TP,0.48558758314855877,0.26409406089840215,0.48558758314855877
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 284,0.8070204350692155,TP,0.4858725761772853,0.26431585292344784,0.4858725761772853
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 285,0.8070204350692155,TP,0.48615725359911405,0.26453751129858394,0.48615725359911405
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 286,0.8070204350692155,TP,0.4864416159380188,0.2647590361445783,0.4864416159380188
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 287,0.8070204350692155,TP,0.48672566371681414,0.2649804275820536,0.48672566371681414
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 288,0.8070204350692155,TP,0.48700939745715865,0.26520168573148706,0.48700939745715865
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 289,0.8070204350692155,TP,0.487292817679558,0.26542281071321094,0.487292817679558
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 290,0.8118820039551747,TP,0.4875759249033683,0.2656438026474128,0.4875759249033683
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 291,0.8099738838452929,TP,0.4878587196467991,0.26586466165413536,0.4878587196467991
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing027---segment No: 292,0.8099738838452929,TP,0.4881412024269167,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 1,0.0,FP,0.48787210584343993,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 2,0.0,FP,0.48760330578512395,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 3,0.0,FP,0.4873348017621145,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 4,0.0,FP,0.4870665932856357,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 5,0.0,FP,0.4867986798679868,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 6,0.0,FP,0.48653106102253985,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 7,0.0,FP,0.48626373626373626,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 8,0.0,FP,0.48599670510708404,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 9,0.0,FP,0.4857299670691548,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 10,0.0,FP,0.4854635216675809,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 11,0.0,FP,0.48519736842105265,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 12,0.0,FP,0.4849315068493151,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 13,0.34077750206782464,FP,0.4846659364731654,0.26608538785327723,0.4881412024269167
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 14,0.6302541347317466,TP,0.4849480021893815,0.2663059813645927,0.4849480021893815
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 15,0.6273286689707493,TP,0.4852297592997812,0.2665264423076923,0.4852297592997812
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 16,0.6517241379310345,TP,0.4855112083105522,0.2667467708020427,0.4855112083105522
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 17,0.6527363184079602,TP,0.48579234972677593,0.266966966966967,0.48579234972677593
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 18,0.6580246913580247,TP,0.4860731840524304,0.26718703092164514,0.4860731840524304
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 19,0.6631269400424767,TP,0.486353711790393,0.26740696278511406,0.486353711790393
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 20,0.663419739172436,TP,0.4866339334424441,0.2676267626762676,0.4866339334424441
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 21,0.6846563407550823,TP,0.48691384950926936,0.2678464307138572,0.48691384950926936
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 22,0.6890756302521008,TP,0.4871934604904632,0.26806596701649177,0.4871934604904632
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 23,0.693315338202604,TP,0.4874727668845316,0.2682853717026379,0.4874727668845316
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 24,0.6924700914848698,TP,0.48775176918889496,0.2685046448906203,0.48775176918889496
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 25,0.6963164017060877,TP,0.4880304678998912,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 26,0.3105590062111801,FP,0.48776508972267535,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 27,0.3017956843217142,FP,0.4875,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 28,0.2944423997055576,FP,0.4872351982618142,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 29,0.28935185185185186,FP,0.48697068403908794,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 30,0.286368843069874,FP,0.48670645686380903,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 31,0.286368843069874,FP,0.4864425162689805,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 32,0.286368843069874,FP,0.4861788617886179,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 33,0.286368843069874,FP,0.4859154929577465,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 34,0.286368843069874,FP,0.4856524093123985,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 35,0.21262886597938144,FP,0.48538961038961037,0.2687237866986219,0.4880304678998912
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 36,0.6147622427253371,TP,0.4856679286100595,0.26894279724468406,0.4856679286100595
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 37,0.6085429253899115,TP,0.4859459459459459,0.2691616766467066,0.4859459459459459
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 38,0.6085429253899115,TP,0.4862236628849271,0.26938042502244836,0.4862236628849271
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 39,0.6127617430673458,TP,0.4865010799136069,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 40,0.13379477665191952,FP,0.48623853211009177,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 41,0.13379477665191952,FP,0.4859762675296656,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 42,0.13379477665191952,FP,0.4857142857142857,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 43,0.13379477665191952,FP,0.4854525862068966,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 44,0.13244331426149608,FP,0.485191168551427,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 45,0.1333760136577038,FP,0.48493003229278797,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 46,0.1333760136577038,FP,0.4846691769768693,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 47,0.13204225352112675,FP,0.48440860215053766,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 48,0.13204225352112675,FP,0.48414830736163356,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 49,0.09851480797961157,FP,0.48388829215896884,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 50,0.09488742170306416,FP,0.4836285560923242,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 51,0.09488742170306416,FP,0.4833690987124464,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 52,0.09488742170306416,FP,0.4831099195710456,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 53,0.07023411371237458,FP,0.4828510182207931,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 54,0.07140471020544513,FP,0.4825923942153187,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 55,0.07140471020544513,FP,0.4823340471092077,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 56,0.07140471020544513,FP,0.48207597645799893,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 57,0.07140471020544513,FP,0.4818181818181818,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 58,0.07140471020544513,FP,0.481560662747194,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 59,0.07140471020544513,FP,0.4813034188034188,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 60,0.07140471020544513,FP,0.4810464495461826,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 61,0.07140471020544513,FP,0.4807897545357524,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 62,0.07140471020544513,FP,0.4805333333333333,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 63,0.07140471020544513,FP,0.4802771855010661,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 64,0.07140471020544513,FP,0.4800213106020245,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 65,0.07140471020544513,FP,0.47976570820021297,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 66,0.07140471020544513,FP,0.4795103778605641,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 67,0.07140471020544513,FP,0.47925531914893615,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 68,0.07140471020544513,FP,0.4790005316321106,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 69,0.07140471020544513,FP,0.47874601487778956,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 70,0.07140471020544513,FP,0.47849176845459374,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 71,0.07140471020544513,FP,0.47823779193205945,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 72,0.07140471020544513,FP,0.4779840848806366,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 73,0.07140471020544513,FP,0.4777306468716861,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 74,0.07140471020544513,FP,0.4774774774774775,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 75,0.07140471020544513,FP,0.4772245762711864,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 76,0.07140471020544513,FP,0.47697194282689254,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 77,0.07140471020544513,FP,0.4767195767195767,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 78,0.07140471020544513,FP,0.476467477525119,0.2695990424895272,0.4865010799136069
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 79,0.5025773195876289,TP,0.47674418604651164,0.2698175291654203,0.47674418604651164
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Stealing028---segment No: 80,0.4951348139344871,FP,0.47649234020073955,0.2698175291654203,0.47674418604651164
